date,daily_avg_temp,year
2021-04-01,0.1625,2021
2021-04-02,0.32083333333333336,2021
2021-04-03,-0.37083333333333335,2021
2021-04-04,2.975,2021
2021-04-05,1.5583333333333333,2021
2021-04-06,0.19166666666666665,2021
2021-04-07,0.2333333333333333,2021
2021-04-08,-1.7249999999999999,2021
2021-04-09,-0.4166666666666667,2021
2021-04-10,1.3208333333333333,2021
2021-04-11,1.2916666666666667,2021
2021-04-12,0.7625000000000001,2021
2021-04-13,2.0875,2021
2021-04-14,0.4666666666666666,2021
2021-04-15,1.2291666666666667,2021
2021-04-16,0.875,2021
2021-04-17,1.1041666666666667,2021
2021-04-18,0.7916666666666666,2021
2021-04-19,5.045833333333333,2021
2021-04-20,8.204166666666667,2021
2021-04-21,6.420833333333333,2021
2021-04-22,1.7166666666666668,2021
2021-04-23,1.4375,2021
2021-04-24,1.6166666666666665,2021
2021-04-25,2.3833333333333333,2021
2021-04-26,2.3041666666666667,2021
2021-04-27,1.591304347826087,2021
2021-04-28,0.2947368421052632,2021
2021-04-29,0.8083333333333332,2021
2021-04-30,1.3708333333333333,2021
2021-05-01,-0.2708333333333333,2021
2021-05-02,1.8291666666666666,2021
2021-05-03,3.404166666666667,2021
2021-05-04,5.125,2021
2021-05-05,3.321739130434783,2021
2021-05-06,2.9583333333333335,2021
2021-05-07,0.39999999999999997,2021
2021-05-08,2.225,2021
2021-05-09,4.370833333333334,2021
2021-05-10,6.641666666666667,2021
2021-05-11,8.736363636363636,2021
2021-05-12,12.970833333333333,2021
2021-05-13,14.35,2021
2021-05-14,13.854166666666666,2021
2021-05-15,13.766666666666666,2021
2021-05-16,10.070833333333335,2021
2021-05-17,11.466666666666667,2021
2021-05-18,10.304166666666667,2021
2021-05-19,10.5625,2021
2021-05-20,8.308333333333334,2021
2021-05-21,6.416666666666667,2021
2021-05-22,6.816666666666666,2021
2021-05-23,4.833333333333333,2021
2021-05-24,5.795833333333333,2021
2021-05-25,6.933333333333334,2021
2021-05-26,9.391666666666667,2021
2021-05-27,6.620833333333334,2021
2021-05-28,7.1375,2021
2021-05-29,6.533333333333334,2021
2021-05-30,8.737499999999999,2021
2021-05-31,9.826086956521738,2021
2021-06-01,11.304166666666667,2021
2021-06-02,11.779166666666667,2021
2021-06-03,15.799999999999999,2021
2021-06-04,17.045833333333334,2021
2021-06-05,17.337500000000002,2021
2021-06-06,16.8,2021
2021-06-07,18.175,2021
2021-06-08,17.908333333333335,2021
2021-06-09,17.787499999999998,2021
2021-06-10,18.650000000000002,2021
2021-06-11,19.658333333333335,2021
2021-06-12,18.758333333333333,2021
2021-06-13,14.316666666666668,2021
2021-06-14,13.666666666666666,2021
2021-06-15,13.475,2021
2021-06-16,11.729166666666666,2021
2021-06-17,14.066666666666668,2021
2021-06-18,15.658333333333333,2021
2021-06-19,13.924999999999999,2021
2021-06-20,13.512500000000001,2021
2021-06-21,17.258333333333333,2021
2021-06-22,16.604166666666668,2021
2021-06-23,16.291666666666668,2021
2021-06-24,16.345833333333335,2021
2021-06-25,17.9375,2021
2021-06-26,17.058333333333334,2021
2021-06-27,16.929166666666667,2021
2021-06-28,16.591666666666665,2021
2021-06-29,16.141666666666666,2021
2021-06-30,17.120833333333334,2021
