date,daily_avg_temp,year
2019-04-01,-0.5541666666666667,2019
2019-04-02,2.4833333333333334,2019
2019-04-03,2.654166666666667,2019
2019-04-04,1.2916666666666667,2019
2019-04-05,0.75,2019
2019-04-06,3.8541666666666665,2019
2019-04-07,3.7624999999999997,2019
2019-04-08,0.3,2019
2019-04-09,-0.4708333333333334,2019
2019-04-10,-1.95,2019
2019-04-11,-2.7541666666666664,2019
2019-04-12,-0.6833333333333335,2019
2019-04-13,1.0708333333333333,2019
2019-04-14,1.1333333333333333,2019
2019-04-15,0.9375,2019
2019-04-16,0.39999999999999997,2019
2019-04-17,0.5958333333333333,2019
2019-04-18,-0.10000000000000003,2019
2019-04-19,1.675,2019
2019-04-20,3.3874999999999997,2019
2019-04-21,5.3625,2019
2019-04-22,3.4250000000000003,2019
2019-04-23,6.516666666666667,2019
2019-04-24,5.129166666666666,2019
2019-04-25,3.6833333333333336,2019
2019-04-26,5.704166666666667,2019
2019-04-27,7.166666666666667,2019
2019-04-28,3.6916666666666664,2019
2019-04-29,5.566666666666666,2019
2019-04-30,5.720833333333334,2019
2019-05-01,3.966666666666667,2019
2019-05-02,0.13749999999999998,2019
2019-05-03,-1.4458333333333335,2019
2019-05-04,0.8791666666666668,2019
2019-05-05,1.6500000000000001,2019
2019-05-06,5.2124999999999995,2019
2019-05-07,6.233333333333333,2019
2019-05-08,4.1875,2019
2019-05-09,5.770833333333333,2019
2019-05-10,9.629166666666666,2019
2019-05-11,7.4375,2019
2019-05-12,9.549999999999999,2019
2019-05-13,3.829166666666667,2019
2019-05-14,5.191666666666666,2019
2019-05-15,5.820833333333333,2019
2019-05-16,6.479166666666667,2019
2019-05-17,7.704166666666667,2019
2019-05-18,11.35,2019
2019-05-19,16.245833333333334,2019
2019-05-20,16.345833333333335,2019
2019-05-21,15.125,2019
2019-05-22,12.091666666666667,2019
2019-05-23,7.0,2019
2019-05-24,6.3500000000000005,2019
2019-05-25,7.104166666666667,2019
2019-05-26,7.1125,2019
2019-05-27,8.525,2019
2019-05-28,11.866666666666667,2019
2019-05-29,11.320833333333333,2019
2019-05-30,9.5625,2019
2019-05-31,7.925,2019
2019-06-01,8.916666666666666,2019
2019-06-02,8.958333333333334,2019
2019-06-03,10.891666666666666,2019
2019-06-04,10.9,2019
2019-06-05,12.854166666666666,2019
2019-06-06,16.445833333333333,2019
2019-06-07,20.516666666666666,2019
2019-06-08,20.39166666666667,2019
2019-06-09,18.004166666666666,2019
2019-06-10,14.387500000000001,2019
2019-06-11,8.299999999999999,2019
2019-06-12,9.633333333333333,2019
2019-06-13,14.191666666666668,2019
2019-06-14,15.4625,2019
2019-06-15,15.754166666666668,2019
2019-06-16,15.1,2019
2019-06-17,16.675,2019
2019-06-18,16.766666666666666,2019
2019-06-19,15.120833333333332,2019
2019-06-20,17.495833333333334,2019
2019-06-21,17.9625,2019
2019-06-22,15.183333333333332,2019
2019-06-23,12.4625,2019
2019-06-24,12.0625,2019
2019-06-25,13.545833333333334,2019
2019-06-26,14.166666666666666,2019
2019-06-27,14.5375,2019
2019-06-28,13.108333333333334,2019
2019-06-29,14.2875,2019
2019-06-30,12.416666666666666,2019
