date,daily_avg_temp,year
2024-04-01,0.5041666666666668,2024
2024-04-02,-3.8874999999999997,2024
2024-04-03,-5.375,2024
2024-04-04,-10.025,2024
2024-04-05,-5.825,2024
2024-04-06,-4.670833333333333,2024
2024-04-07,-1.9291666666666665,2024
2024-04-08,1.5625,2024
2024-04-09,3.4250000000000003,2024
2024-04-10,5.354166666666667,2024
2024-04-11,3.8208333333333333,2024
2024-04-12,1.4791666666666667,2024
2024-04-13,4.079166666666667,2024
2024-04-14,1.5791666666666666,2024
2024-04-15,1.3958333333333333,2024
2024-04-16,2.6458333333333335,2024
2024-04-17,-0.8458333333333333,2024
2024-04-18,-2.591666666666667,2024
2024-04-19,-3.1374999999999997,2024
2024-04-20,-3.8874999999999997,2024
2024-04-21,-3.3666666666666667,2024
2024-04-22,-3.6833333333333336,2024
2024-04-23,-0.9291666666666667,2024
2024-04-24,1.075,2024
2024-04-25,3.6916666666666664,2024
2024-04-26,2.775,2024
2024-04-27,2.029166666666667,2024
2024-04-28,2.1083333333333334,2024
2024-04-29,3.345833333333333,2024
2024-04-30,1.9083333333333332,2024
2024-05-01,1.6624999999999999,2024
2024-05-02,4.483333333333333,2024
2024-05-03,6.441666666666666,2024
2024-05-04,2.7583333333333333,2024
2024-05-05,1.3416666666666668,2024
2024-05-06,0.7291666666666666,2024
2024-05-07,1.5999999999999999,2024
2024-05-08,-0.125,2024
2024-05-09,1.0166666666666668,2024
2024-05-10,1.9666666666666668,2024
2024-05-11,3.1208333333333336,2024
2024-05-12,3.8958333333333335,2024
2024-05-13,4.8999999999999995,2024
2024-05-14,9.766666666666667,2024
2024-05-15,10.0625,2024
2024-05-16,6.6875,2024
2024-05-17,11.979166666666666,2024
2024-05-18,15.029166666666667,2024
2024-05-19,10.929166666666667,2024
2024-05-20,6.741666666666667,2024
2024-05-21,6.566666666666666,2024
2024-05-22,9.391666666666667,2024
2024-05-23,13.241666666666667,2024
2024-05-24,15.516666666666666,2024
2024-05-25,11.354166666666666,2024
2024-05-26,12.645833333333334,2024
2024-05-27,15.991666666666667,2024
2024-05-28,17.325,2024
2024-05-29,15.416666666666666,2024
2024-05-30,19.016666666666666,2024
2024-05-31,18.008333333333333,2024
2024-06-01,18.8625,2024
2024-06-02,17.8875,2024
2024-06-03,17.029166666666665,2024
2024-06-04,16.1375,2024
2024-06-05,18.3,2024
2024-06-06,16.837500000000002,2024
2024-06-07,13.683333333333332,2024
2024-06-08,14.075000000000001,2024
2024-06-09,15.254166666666668,2024
2024-06-10,12.575000000000001,2024
2024-06-11,12.379166666666668,2024
2024-06-12,13.158333333333333,2024
2024-06-13,13.945833333333333,2024
2024-06-14,14.254166666666668,2024
2024-06-15,14.270833333333334,2024
2024-06-16,16.204166666666666,2024
2024-06-17,17.745833333333334,2024
2024-06-18,16.904166666666665,2024
2024-06-19,15.0,2024
2024-06-20,13.920833333333334,2024
2024-06-21,14.379166666666668,2024
2024-06-22,14.875,2024
2024-06-23,16.504166666666666,2024
2024-06-24,16.041666666666668,2024
2024-06-25,17.0125,2024
2024-06-26,18.129166666666666,2024
2024-06-27,18.745833333333334,2024
2024-06-28,20.854166666666668,2024
2024-06-29,20.904166666666665,2024
2024-06-30,16.833333333333332,2024
