date,daily_avg_temp,year
2014-04-01,-3.9250000000000003,2014
2014-04-02,-0.8541666666666666,2014
2014-04-03,-4.120833333333333,2014
2014-04-04,-4.8999999999999995,2014
2014-04-05,0.1791666666666667,2014
2014-04-06,-1.1583333333333334,2014
2014-04-07,-4.220833333333333,2014
2014-04-08,-3.5583333333333336,2014
2014-04-09,-2.279166666666667,2014
2014-04-10,0.10000000000000005,2014
2014-04-11,2.6625,2014
2014-04-12,3.8375,2014
2014-04-13,3.6916666666666664,2014
2014-04-14,2.7375000000000003,2014
2014-04-15,1.2333333333333334,2014
2014-04-16,1.2583333333333333,2014
2014-04-17,4.7,2014
2014-04-18,3.1916666666666664,2014
2014-04-19,4.3875,2014
2014-04-20,2.7583333333333333,2014
2014-04-21,5.179166666666666,2014
2014-04-22,3.0416666666666665,2014
2014-04-23,0.8208333333333333,2014
2014-04-24,2.783333333333333,2014
2014-04-25,3.5041666666666664,2014
2014-04-26,4.383333333333334,2014
2014-04-27,4.179166666666666,2014
2014-04-28,5.104166666666667,2014
2014-04-29,3.408333333333333,2014
2014-04-30,1.1541666666666666,2014
2014-05-01,0.9416666666666668,2014
2014-05-02,1.9708333333333332,2014
2014-05-03,2.5875,2014
2014-05-04,3.3625000000000003,2014
2014-05-05,3.004166666666667,2014
2014-05-06,2.091666666666667,2014
2014-05-07,1.8041666666666665,2014
2014-05-08,4.2375,2014
2014-05-09,4.316666666666666,2014
2014-05-10,5.266666666666667,2014
2014-05-11,3.704166666666667,2014
2014-05-12,7.175,2014
2014-05-13,6.754166666666666,2014
2014-05-14,4.283333333333333,2014
2014-05-15,5.208333333333333,2014
2014-05-16,7.220833333333334,2014
2014-05-17,10.304166666666667,2014
2014-05-18,9.641666666666667,2014
2014-05-19,18.054166666666667,2014
2014-05-20,14.137500000000001,2014
2014-05-21,10.791666666666666,2014
2014-05-22,14.275,2014
2014-05-23,17.191666666666666,2014
2014-05-24,14.633333333333333,2014
2014-05-25,11.2875,2014
2014-05-26,8.4125,2014
2014-05-27,6.9624999999999995,2014
2014-05-28,9.804166666666667,2014
2014-05-29,13.141666666666666,2014
2014-05-30,11.737499999999999,2014
2014-05-31,12.020833333333334,2014
2014-06-01,9.229166666666666,2014
2014-06-02,10.85,2014
2014-06-03,12.7875,2014
2014-06-04,16.504166666666666,2014
2014-06-05,19.683333333333334,2014
2014-06-06,18.720833333333335,2014
2014-06-07,15.520833333333334,2014
2014-06-08,14.629166666666668,2014
2014-06-09,13.066666666666668,2014
2014-06-10,10.479166666666666,2014
2014-06-11,13.233333333333334,2014
2014-06-12,15.158333333333333,2014
2014-06-13,11.65,2014
2014-06-14,9.362499999999999,2014
2014-06-15,11.166666666666666,2014
2014-06-16,9.9,2014
2014-06-17,7.145833333333333,2014
2014-06-18,10.200000000000001,2014
2014-06-19,9.741666666666667,2014
2014-06-20,8.754166666666666,2014
2014-06-21,8.1,2014
2014-06-22,9.720833333333333,2014
2014-06-23,11.9125,2014
2014-06-24,11.450000000000001,2014
2014-06-25,9.691666666666666,2014
2014-06-26,8.924999999999999,2014
2014-06-27,9.204166666666667,2014
2014-06-28,11.254166666666668,2014
2014-06-29,14.75,2014
2014-06-30,15.654166666666667,2014
